15689590	0.0696137735565	2380	2286	0	1564
15691300	0.0222781121328	2860	2150	0	1174
15691538	0.0125315343831	3068	1244	0	598
15702212	0.0132256910103	2803	1402	0	690
15726403	0.0388130712142	2557	1686	0	1321
15755882	0.00781099946289	598	393	0	305
15773020	0.00314359979847	2969	1722	0	110
15773663	0.0150073997843	474	237	0	70
15781281	0.00962378833606	2567	855	0	598
15782121	0.0251288611584	933	179	0	334
15791421	0.0116286427409	1763	791	0	488
15793401	0.00885878443604	1525	200	0	225
15797527	0.0165102890605	2114	644	0	123
15805716	0.0387700547747	572	68	0	34
15811158	0.0070149208546	3089	678	0	375
15813904	0	0	0	0	0
15817422	0.0105310192946	840	293	0	141
15831430	0.0373913925699	2569	2555	0	192
15843108	0.00683577255584	2305	678	0	390
15850737	0.00778003415919	3116	507	0	221
15853273	0.0339610309628	2368	1664	0	1220
15854292	0.0242509924654	2283	1949	0	369
15861147	0.00989696933727	1576	809	0	469
15871880	0.0202966520403	2823	1048	0	366
15884137	0.0115632802636	2257	503	0	221
15897796	0.0114071286683	725	140	0	255
15903938	0.0299106458596	2842	625	0	1162
15968396	0.0114052868199	2465	1031	0	1064
15985881	0.00687611480507	1521	488	0	202
15989237	0.017035338654	2742	1014	0	412
15997981	0.0295159137845	2479	1013	0	519
16001666	0.00434421520681	2699	1863	0	628
16009790	0.0164446098522	2668	1363	0	1359
16016860	0.00542829605858	667	223	0	67
16017042	0.0210571073891	2611	2058	0	194
16031898	0.0537939540237	2700	1822	0	1013
16045609	0.0130892345512	2519	1416	0	1080
16055951	0.00659773234753	3059	608	0	239
16080599	0.00372375022577	2986	817	0	107
16089186	0.0191823318108	2141	808	0	1126
16106041	0.0400589275685	2860	1303	0	435
16148475	0.0210910253292	2228	1077	0	493
16148608	0.0208665344717	1972	1017	0	309
16160012	0.01347914211	1266	464	0	248
16175360	0.00474479053953	2802	989	0	511
16176103	0.00908803123171	2220	604	0	66
16183712	0.0096130895393	2695	1618	0	1021
16196649	0.0108877685187	2170	797	0	1270
16205477	0.0203026564451	3084	1185	0	3651
16219684	0.0988280640248	1740	1665	0	733
16221175	0.00785692585543	771	359	0	341
16223010	0.0395317432832	3088	1201	0	309
16253962	0.0299028384376	2475	1186	0	404
16264489	0.00996955221207	2155	689	0	570
16287447	0.0588995408426	475	232	0	254
16290737	0.00637625540597	2476	393	0	471
16298906	0.0110402400722	2756	1522	0	1630
16304417	0.00622915584966	2545	1439	0	1136
16333236	0.0183046147996	1283	726	0	421
16375617	0.0169214813755	2244	843	0	1757
16382685	0.00621436050077	1268	656	0	598
16419391	0.00479719719639	2363	1403	0	676
16422556	0.00935656083806	2797	1797	0	1002
16430450	0.0107126388027	1635	409	0	867
16445207	0.00737776370085	2310	1778	0	505
16446939	0.0115281537783	2146	1751	0	2064
16456627	0.010848042368	3022	2132	0	1396
16457820	0.0142852545867	2787	471	0	392
16465420	0.00490574103456	2405	1321	0	549
16483921	0.00782125675646	2304	923	0	664
16491106	0.0118140248761	977	292	0	244
16492170	0.0185668574316	2438	1291	0	544
16529482	0.00889657209835	3154	1493	0	1437
16555660	0.00609132535325	2914	957	0	465
16560054	0.00646122149947	1600	596	0	843
16563741	0.0195654151645	1266	387	0	153
16588278	0.193779103213	3005	2927	0	303
16612059	0.0229566933478	1579	542	0	397
16621906	0.0235391745531	1648	329	0	140
16622984	0.0288127474602	1532	305	0	415
16646774	0.0613909493177	2972	2090	0	409
16653907	0.0476823195776	3108	1374	0	315
16656470	0.00723124584176	3041	500	0	385
16660941	0.01037418261	2713	1167	0	2507
16662300	0	0	0	0	0
16665992	0.00814250825491	1873	652	0	279
16669216	0.0568176299429	2724	1615	0	992
16669733	0.0354580080263	1559	488	0	212
16698471	0.0205836282568	2634	1427	0	370
16702758	0.012045199149	2958	1271	0	2053
16783409	0.0616603442336	2825	1402	0	1147
16794701	0.007350776341	2119	1541	0	964
16812492	0.0303204458524	2994	874	0	1400
16841067	0.00750206545387	2521	796	0	1588
16843161	0.0855003098115	2965	2002	0	236
16860245	0.0133255167972	2203	1054	0	1093
16890227	0.0211452466062	1252	588	0	453
16894250	0.00780168852112	2980	1087	0	1734
16894693	0.00469430800973	2529	1402	0	718
16910503	0.0366000780722	2712	543	0	115
16920968	0.0067645557669	1621	523	0	401
16930942	0.0726312186956	1663	25	0	20
16933538	0.0150972034458	1872	946	0	860
16943160	0.00936888414991	2740	1333	0	798
16946306	0.113258393841	2563	470	0	685
16959403	0.00771020697512	1047	410	0	606
16991733	0.00639542908162	2993	1333	0	1246
17005242	0.0112809790287	2959	1290	0	301
17009566	0.00558597266511	1979	627	0	367
17054565	0.0115674637938	2963	781	0	445
17064939	0.00707347382806	2858	1671	0	257
17081169	0.00977749192106	1407	480	0	339
17139011	0.0103591469375	2677	1423	0	1104
17163113	0.00547841881753	2498	1058	0	297
17179353	0.120601968353	3000	2143	0	87
17192106	0.00751875900314	1454	982	0	425
17219016	0.0102256874981	2688	526	0	693
17219524	0.00582602674465	680	43	0	210
17232814	0.0117172721286	2862	1525	0	855
17260218	0.0229490458788	2685	1353	0	1370
17274679	0.0105785794908	2077	1480	0	517
17275474	0.0113033102022	1915	78	0	150
17288254	0.0149159707499	1866	592	0	100
17288491	0.00624670533221	2718	523	0	411
17303088	0.00880858338727	2622	1800	0	2750
17305435	0.00625124747813	2004	285	0	190
17331859	0.0918760728865	1313	811	0	67
17351581	0.00895079886063	1581	627	0	402
17355717	0.00835073993494	1583	1065	0	888
17390066	0.00675779626015	2110	953	0	608
17411215	0.00951011165116	2826	1229	0	802
17441094	0.0124012232185	2332	1916	0	678
17447004	0.0786410746053	683	247	0	440
17452383	0.00902369568163	2197	771	0	807
17453045	0.00751089462408	1651	737	0	1822
17456369	0.050546874733	1877	792	0	1191
17465035	0.0065974111173	2364	460	0	499
17465740	0.0347495757337	2592	716	0	323
17488996	0.00465219274891	3126	1967	0	990
17493065	0.0611212796659	528	442	0	101
17493573	0.019270502295	1114	124	0	225
17500762	0.0134354997196	3115	500	0	677
17508310	0.0219563428861	2765	1330	0	405
17508749	0.0108542203888	2341	1474	0	1144
17513705	0.00729592690987	1164	525	0	376
17526907	0.00694915353002	3033	1919	0	1728
17562864	0.0212702482006	3125	573	0	506
17566926	0.00544440977931	2986	532	0	553
17571891	0.052761823898	3146	2021	0	559
17579194	0.00751400074321	1642	442	0	301
17581023	0.00942866091378	3083	1157	0	581
17592578	0.014886178804	188	48	0	16
17623799	0.0626084736224	2462	1543	0	9
17626987	0.0100073060432	2020	730	0	1395
17634321	0.0040872161053	1171	176	0	459
17647406	0.00907148025223	1433	863	0	849
17656473	0.055318020271	1663	1457	0	500
17667410	0.017921039104	2754	1127	0	587
17671803	0.0118266075457	3119	2094	0	1290
17700467	0.0182246385042	2839	1869	0	1010
17711949	0.00735449104489	2910	1184	0	307
17744352	0.0275858507662	2545	1559	0	687
17755777	0.00714129659329	2887	1288	0	671
17764845	0.0718709482671	1555	769	0	160
17785796	0.00626567159921	2891	1084	0	1260
17786262	0.0327997980354	2174	1833	0	1457
17794715	0.0239917292918	2715	1416	0	529
17814354	0.0153970659297	3050	996	0	588
17819944	0.009433972431	2820	1907	0	1337
17845927	0.0143962590363	2432	1869	0	1489
17850406	0.0173399417154	1472	611	0	327
17862094	0.0280935148603	1778	640	0	834
17878976	0.0141648028615	3070	782	0	468
